movie_id,date,movie_rating,rating_count,rating_weight
20513060,2015-04-03(中国大陆),3.3,2069,"2.3%,1.8%,11.5%,28.8%,55.5%"
10756728,2013-04-28(中国大陆),3.2,4174,"2.4%,1.5%,12.4%,23.1%,60.6%"
26582661,2012-10-04,9.4,1801,"74.7%,20.3%,4.0%,0.5%,0.6%"
19955789,2012-11-02(日本),9.1,7306,"61.3%,31.3%,6.9%,0.2%,0.2%"
25964104,"2014-07-17(英国),2016-04(北京电影节)",9.0,4390,"58.3%,34.6%,6.2%,0.6%,0.3%"
6080698,2011-03-16(日本),9.0,1905,"62.2%,28.3%,8.5%,0.8%,0.2%"
27124864,2018-04-25(日本),9.0,538,"65.0%,25.4%,7.5%,0.9%,1.3%"
26895960,2016-08-19(日本),8.9,395,"54.0%,37.3%,7.5%,0.9%,0.3%"
26922992,2016-09-01,8.7,1275,"46.8%,43.6%,8.7%,0.6%,0.3%"
5155169,2011-01-20(圣丹斯电影节),8.5,9608,"40.1%,45.3%,13.3%,1.0%,0.3%"
26644595,2015-12-25(英国),8.4,3563,"46.1%,35.2%,14.3%,2.8%,1.5%"
26312853,2015-01-27(美国),8.4,1098,"40.0%,42.6%,15.9%,1.1%,0.5%"
10829828,2012-08-22(法国),8.2,4404,"31.1%,49.0%,18.2%,1.5%,0.3%"
4901698,2010-10-29(日本),8.2,4654,"33.8%,46.1%,18.6%,1.1%,0.4%"
26754101,"2016-09-03(蒙特利尔电影节),2016-10-06(克罗地亚)",8.2,2523,"27.6%,56.0%,15.1%,1.0%,0.2%"
26752777,2016-06-24(日本),8.2,1413,"37.2%,41.5%,17.2%,3.1%,0.9%"
24844958,2014-01-11(日本),8.1,5280,"36.2%,36.0%,23.7%,3.2%,1.0%"
5258869,2010-07-20(美国),8.1,659,"31.0%,48.6%,16.8%,3.0%,0.6%"
4313160,2010-08-13(印度),8.0,2696,"26.7%,48.5%,22.0%,2.3%,0.4%"
26299416,2015-01-08(日本),8.0,1698,"33.1%,38.4%,24.1%,3.3%,1.1%"
25815000,2014-06-20(日本),8.0,1127,"29.5%,46.3%,21.3%,1.4%,1.5%"
3156086,2010-10-15(美国),7.9,8840,"20.1%,54.3%,24.1%,1.4%,0.2%"
4097121,2010-10-01(意大利),7.9,2049,"22.9%,50.1%,24.5%,2.3%,0.2%"
30206287,"2018-03-03(Cinequest电影节),2018-08-14(美国)",7.9,2665,"27.7%,46.4%,21.9%,3.2%,0.7%"
10459051,2012-11-13(印度),7.9,2036,"28.1%,42.1%,26.9%,2.1%,0.8%"
6814999,2011-01-14,7.9,849,"46.2%,26.5%,13.1%,2.9%,11.3%"
26691500,2015-12-18(中国台湾),7.9,611,"26.8%,46.7%,23.1%,3.0%,0.4%"
4109909,"2010-09-11(多伦多电影节),2011-06-03(美国)",7.8,19096,"22.4%,48.6%,26.4%,2.2%,0.4%"
20470260,2013-08-23(美国),7.8,6416,"21.3%,50.2%,25.6%,2.3%,0.5%"
26200549,2014-12-09(美国),7.8,3794,"24.2%,45.0%,27.7%,2.6%,0.6%"
26177147,2015-09-17(希腊),7.8,1690,"20.4%,53.6%,23.4%,2.1%,0.4%"
25902304,2015-03-19(塞尔维亚),7.8,1389,"17.3%,54.1%,27.9%,0.4%,0.3%"
26291909,2015-04-12(日本),7.8,1076,"29.2%,38.2%,28.5%,3.1%,1.0%"
27166414,2017-10-26(德国),7.8,693,"21.4%,49.7%,26.5%,1.9%,0.5%"
26757830,2012-07-24,7.8,573,"43.8%,26.8%,15.0%,2.7%,11.6%"
26827787,2016-06-20,7.8,248,"25.9%,42.0%,28.0%,3.1%,1.0%"
4885994,2011-08-27(日本),7.7,5248,"23.3%,44.5%,28.6%,3.1%,0.6%"
26005643,2014-12-04(中国大陆),7.7,3500,"36.5%,29.0%,23.3%,5.4%,5.9%"
26276385,"2015-01-25(圣丹斯电影节),2015-08-27(巴西)",7.7,2907,"16.4%,57.5%,23.7%,1.9%,0.5%"
26638885,"2017-01-24(圣丹斯电影节),2017-03-03(美国)",7.7,2829,"21.7%,44.3%,30.4%,3.2%,0.5%"
30463393,2019-09-06(日本),7.7,515,"24.7%,42.6%,27.5%,3.7%,1.5%"
4267948,2010-05,7.6,7045,"17.6%,46.4%,33.3%,2.1%,0.5%"
26295857,2015-05-20(法国),7.6,3168,"18.5%,47.4%,29.3%,4.2%,0.6%"
3058964,2012-11-02,7.6,2419,"18.5%,46.9%,31.0%,3.0%,0.7%"
26649221,2016-09-21(法国/比利时),7.6,1503,"17.4%,49.7%,31.2%,1.4%,0.3%"
26630827,"2015-10-11(伦敦电影节),2016-04-22(印度)",7.6,540,"19.7%,46.6%,30.2%,2.6%,0.9%"
4160524,"2011-09-02(威尼斯电影节),2011-11-18(加拿大)",7.5,7020,"21.1%,40.0%,32.4%,5.3%,1.1%"
25736564,2014-05-19(戛纳电影节),7.5,984,"19.7%,43.1%,30.8%,4.8%,1.6%"
33422980,"2019-05-20(戛纳电影节),2019-09-06(奥地利)",7.5,102,"16.7%,47.6%,27.4%,8.3%,0.0%"
5959696,"2013-04-29(中国大陆),2011-07-27(魁北克首映)",7.4,7866,"12.9%,46.6%,36.5%,3.4%,0.5%"
10735399,"2013-01-19(圣丹斯电影节),2013-05-16(戛纳电影节),2013-07-12(美国)",7.4,7205,"13.7%,48.7%,33.9%,3.1%,0.6%"
21332535,"2013-09-07(多伦多电影节),2013-09-18(美国)",7.4,6638,"12.3%,48.5%,35.8%,2.8%,0.6%"
25882279,2014-09-10(中国大陆),7.4,5981,"18.6%,40.2%,34.2%,5.0%,2.0%"
19975328,2013-08-29(威尼斯电影节),7.4,3535,"15.8%,44.1%,34.9%,4.1%,1.1%"
24842277,2015-05-08(美国),7.4,1487,"15.1%,43.9%,37.3%,2.9%,0.8%"
11606327,2011(俄罗斯),7.4,647,"16.7%,43.9%,32.9%,5.3%,1.1%"
26594405,2015,7.4,613,"25.0%,29.7%,36.2%,7.4%,1.8%"
26691317,2016-02-19(日本),7.4,221,"18.8%,37.6%,39.2%,2.8%,1.7%"
27155250,"2017-08-23(昂古莱姆电影节),2017-11-15(法国)",7.4,256,"15.0%,46.5%,31.0%,6.6%,0.9%"
25900851,2015-02-14(日本),7.3,3773,"16.9%,36.4%,40.7%,5.2%,0.8%"
4290915,2010-11-26(中国大陆),7.3,3329,"13.3%,43.7%,38.0%,4.1%,0.8%"
26825658,"2017-01-23(圣丹斯电影节),2017-07-28(美国)",7.3,3164,"14.5%,44.5%,35.9%,4.1%,1.0%"
30488819,"2019-03-10(西南偏南电影节),2019-11-01(美国)",7.3,2471,"14.2%,40.5%,40.9%,4.1%,0.4%"
26779555,2016-04-23(美国),8.6,1981,"52.3%,28.7%,14.7%,3.4%,1.0%"
27032656,2018-03-09(西南偏南电影节),8.1,2242,"27.7%,50.8%,18.8%,1.7%,1.0%"
26581710,2015-11-13,8.0,811,"29.6%,45.3%,22.5%,2.0%,0.6%"
10767523,2012-05-25,7.9,1237,"29.4%,41.0%,27.0%,2.1%,0.4%"
3284392,2010-03-25(丹麦),7.7,2949,"18.1%,54.2%,25.0%,2.2%,0.5%"
26961874,2017-02-22(法国),7.5,104,"14.1%,49.4%,35.3%,1.2%,0.0%"
19902983,"2013-10-19(东京电影节),2014-01-18(日本)",7.5,2343,"16.3%,49.5%,30.1%,3.5%,0.6%"
30299400,2018-09-14(韩国),7.5,2471,"19.9%,41.5%,33.7%,3.7%,1.2%"
25809902,2014-04-16(法国),7.4,5207,"16.2%,43.3%,34.9%,4.5%,1.1%"
5366672,2011-04-14(韩国),7.4,3375,"15.4%,46.4%,33.7%,3.4%,1.0%"
20388674,2013-02-08(印度),7.4,2803,"14.2%,45.9%,35.3%,3.9%,0.7%"
30256024,2018-12-06(英国),7.4,974,"14.0%,47.0%,34.9%,3.4%,0.7%"
30232211,2018-08-14(中国大陆),7.3,1218,"19.4%,37.4%,32.6%,8.8%,1.8%"
11614470,2012-08-10(巴拉圭),7.3,976,"14.2%,44.2%,35.2%,5.0%,1.4%"
3742979,2010-10-14,7.3,710,"13.9%,43.7%,38.1%,3.7%,0.5%"
6110557,2011-05-08(中国大陆),7.3,228,"24.7%,28.2%,37.6%,6.5%,2.9%"
26276359,2015-06-19(美国),7.2,5345,"13.4%,39.5%,40.0%,6.1%,1.1%"
10465148,"2014-05-21(戛纳电影节),2014-05-28(法国)",7.2,2858,"22.4%,32.3%,31.4%,9.3%,4.5%"
25815727,"2015-01-30(圣巴巴拉电影节),2015-11-03(美国DVD首映)",7.2,2813,"13.5%,40.2%,40.0%,5.4%,0.9%"
25850802,2015-11-13(日本),7.2,2837,"17.9%,35.1%,35.8%,9.0%,2.1%"
6101716,"2011-05-21(戛纳电影节),2011-09-29(俄罗斯)",7.2,1932,"9.9%,45.2%,40.6%,3.2%,1.2%"
20444892,"2013-02-10(柏林电影节),2013-05-09(智利),2013-10-04(西班牙)",7.2,1676,"8.5%,48.0%,37.8%,5.0%,0.7%"
26969054,2017-10-07(日本),7.2,454,"12.5%,43.4%,35.8%,7.3%,1.1%"
26664423,2017-03-24(英国),7.2,179,"12.0%,44.3%,38.6%,3.2%,1.9%"
25722262,2014-10-17(美国),7.1,5142,"14.5%,36.7%,39.5%,7.8%,1.3%"
2997029,2011-01-21(美国),7.1,5352,"11.2%,39.7%,44.9%,3.6%,0.6%"
25949984,2015-01-10(日本),7.1,3515,"14.3%,33.8%,43.9%,6.6%,1.4%"
27065128,"2017-10-29(东京电影节),2017-11-04(日本)",7.1,1430,"11.7%,36.9%,45.9%,5.1%,0.4%"
30236340,"2019-05-31(中国大陆),2018-07-20(英国)",7.1,1492,"17.1%,31.6%,42.4%,7.6%,1.3%"
26792576,2017-06-23(英国),7.1,1225,"12.0%,36.3%,46.0%,4.8%,0.9%"
26723915,2016-02-14(柏林电影节),7.1,386,"13.3%,39.6%,38.4%,7.5%,1.2%"
3749943,"2011-09-10(加拿大),2012-03-09(美国)",7.0,14652,"9.4%,38.0%,46.5%,5.4%,0.6%"
34848600,2019-12-05(意大利),7.0,1459,"14.0%,31.2%,44.9%,8.2%,1.6%"
30238958,"2018-06-16(上海电影节),2019-02-09(日本)",7.0,211,"12.0%,29.3%,54.7%,2.7%,1.3%"
26253586,"2016-07-08(中国大陆),2015-04-11(北京大学生电影节),2015-09-01(蒙特利尔国际电影节)",6.9,4701,"12.9%,35.1%,39.4%,9.0%,3.6%"
26635328,2016-04-01(日本),6.9,4320,"11.7%,33.4%,45.7%,8.0%,1.3%"
4707935,"2014-09-11(多伦多电影节),2015-09-25(美国)",6.9,3511,"8.6%,36.3%,48.6%,5.5%,1.0%"
27133565,"2018-09-07(多伦多电影节),2019-04-19(英国)",6.9,3005,"8.3%,36.5%,48.0%,5.8%,1.4%"
26598291,2017-03-29(韩国),6.9,2754,"11.0%,31.4%,48.2%,8.3%,1.2%"
26743601,"2017-05-21(戛纳电影节),2017-10-13(美国)",6.9,2496,"10.0%,34.6%,46.0%,7.8%,1.6%"
30307237,"2019-11-08(中国大陆),2018-10-26(东京电影节)",6.9,1760,"10.0%,36.7%,41.9%,10.0%,1.4%"
4067195,"2010-09-05(威尼斯电影节),2011-04-15(英国)",6.9,1261,"15.2%,32.9%,38.0%,10.8%,3.1%"
5327655,2012-04-20(美国),6.8,9695,"8.8%,32.3%,50.3%,7.3%,1.2%"
26628352,2016-09-10(日本),6.8,3575,"10.2%,30.5%,48.1%,9.8%,1.4%"
4881678,2012,6.8,1117,"17.1%,25.1%,42.0%,10.9%,4.8%"
11627124,2013-11-22(美国),6.7,3317,"6.9%,30.3%,53.4%,8.3%,1.2%"
25896953,2016-03-25(美国),6.7,3069,"7.9%,29.7%,52.3%,8.6%,1.5%"
20274105,2013-09-27,6.7,3089,"9.6%,32.8%,45.0%,10.0%,2.6%"
26602855,"2017-01-24(圣丹斯电影节),2017-09-08(美国)",6.7,2062,"10.8%,28.4%,47.6%,11.6%,1.6%"
11591789,2012-11-01(德国),6.7,1733,"8.4%,30.5%,49.7%,10.0%,1.5%"
30317275,2018-09-19(中国大陆),6.7,1016,"11.8%,35.3%,37.3%,9.8%,5.9%"
25833913,"2016-04-08(英国),2016-09-09(美国)",6.6,10153,"7.6%,29.3%,52.0%,9.9%,1.3%"
24843623,2015-06-24(韩国),6.6,4052,"9.9%,26.4%,49.8%,11.1%,2.8%"
25871648,2015-04-04(日本),6.6,3159,"7.5%,29.0%,51.2%,9.9%,2.4%"
26779337,"2016-11-04(中国大陆),2016-06-12(上海国际电影节)",6.6,2784,"5.7%,30.2%,54.1%,8.4%,1.6%"
27109879,"2018-10-31(东京电影节),2018-11-23(日本)",6.6,3326,"8.0%,29.3%,48.4%,11.6%,2.7%"
30395519,2019-06-28(日本),6.6,2965,"7.8%,27.2%,51.7%,11.5%,1.8%"
26969672,2018-01-05(日本),6.6,1609,"5.9%,29.4%,56.6%,6.5%,1.6%"
30151984,2019-01-24(鹿特丹国际电影节),6.6,1671,"7.7%,29.5%,51.9%,8.5%,2.4%"
25762403,2014-10-30,6.6,1244,"8.9%,27.1%,50.9%,11.3%,1.8%"
26852090,2018-06-15(美国),6.5,3350,"5.8%,26.5%,57.7%,8.8%,1.3%"
10600877,2010-03-09,6.5,1949,"9.7%,28.0%,42.9%,15.7%,3.6%"
25826647,2014-07-19(日本),6.5,1814,"10.9%,22.4%,51.5%,12.7%,2.4%"
20278806,"2014-01-17(圣丹斯电影节),2014-09-10(多伦多国际电影节),2014-10-24(美国)",6.4,7040,"7.2%,23.3%,52.6%,14.4%,2.5%"
3249742,2012-06-22(美国),6.4,5516,"8.1%,24.9%,48.4%,16.7%,2.0%"
26375690,2015-07-25(日本),6.4,3373,"8.1%,24.7%,48.0%,15.9%,3.3%"
27177463,"2019-11-15(中国台湾),2019-11-07(台北金马影展)",6.4,1128,"5.9%,27.2%,52.5%,11.7%,2.6%"
27666624,"2019-08-11(洛迦诺电影节),2019-12-18(法国)",6.4,307,"5.9%,24.0%,54.7%,13.8%,1.6%"
4892634,2010-06-25,6.3,5023,"6.1%,20.8%,56.0%,14.5%,2.5%"
26704433,"2016-12-09(中国澳门电影节),2016-12-23(日本)",6.3,3330,"7.6%,20.1%,52.6%,16.8%,2.9%"
34854789,2019-11-27(塔林黑夜电影节),6.3,284,"5.2%,31.3%,40.9%,18.7%,4.0%"
3524289,2010-09-24,6.2,5606,"5.8%,21.4%,54.4%,15.9%,2.4%"
26577938,2016-03-19(日本),6.2,4436,"7.2%,22.4%,48.9%,18.5%,3.0%"
27101860,2018-05-25(日本),6.2,3037,"5.3%,20.4%,56.6%,15.8%,1.8%"
10532705,2012-06-22(西班牙),6.2,2085,"10.8%,19.0%,44.4%,20.0%,5.8%"
27090711,2018-06-01(日本),6.2,1444,"6.4%,18.9%,56.5%,15.8%,2.4%"
30142420,"2019-01-24(圣丹斯电影节),2019-08-09(美国)",6.2,1132,"6.2%,21.6%,50.9%,18.8%,2.5%"
27149791,"2018-07-12(蒙特利尔幻想曲电影节),2019-02-14(美国)",6.2,653,"6.6%,19.3%,54.1%,15.6%,4.4%"
26665976,2015-06-01,6.2,626,"7.6%,18.0%,52.6%,18.6%,3.1%"
2146939,2011-01-28,6.1,10720,"4.2%,19.7%,56.3%,16.8%,3.0%"
4195568,2011-09-01(韩国),6.1,5771,"6.6%,19.0%,52.3%,19.0%,3.1%"
26940400,2018-02-14(韩国),6.1,4613,"6.8%,17.4%,52.7%,19.1%,4.1%"
19971593,"2015-05-22(中国大陆),2013-08-29(蒙特利尔电影节)",6.1,2313,"7.9%,21.3%,44.5%,18.8%,7.4%"
33387158,2019-06-21(美国Out Here Now LGBT电影节),6.1,1701,"9.5%,20.1%,39.8%,25.0%,5.6%"
30345709,2018-10-25(泰国),6.1,1562,"6.4%,17.7%,54.1%,18.7%,3.2%"
6527291,2011-09-30(中国大陆),6.1,1491,"15.1%,15.6%,39.5%,17.5%,12.3%"
25835479,2014-05-22(韩国),6.0,3550,"8.8%,20.6%,41.4%,22.1%,7.0%"
11610450,"2013-09-02(威尼斯电影节),2014-03-14(英国)",5.9,5087,"8.4%,18.1%,41.9%,24.5%,7.2%"
6966617,"2015-02-08(柏林电影节),2016-03-04(美国)",5.9,5155,"10.1%,19.1%,37.7%,24.3%,8.9%"
11599151,2013-02-01(中国台湾),5.9,4762,"6.6%,18.1%,46.6%,22.3%,6.5%"
10482421,2015-10-30(美国),5.9,2326,"6.7%,16.5%,48.5%,21.6%,6.7%"
30218533,2019-10-18(美国),5.9,1627,"5.5%,17.9%,47.4%,23.2%,5.9%"
25919911,2014-07-14,5.9,678,"6.4%,17.3%,48.7%,18.7%,8.8%"
5158364,2011-04-03,5.8,3316,"3.8%,13.6%,54.7%,23.3%,4.7%"
20266418,2013-01-11(美国),5.8,4029,"7.3%,17.1%,42.6%,25.4%,7.6%"
25845413,"2016-10-01(温哥华电影节),2017-09-23(日本)",5.8,1400,"5.2%,15.8%,49.8%,23.1%,6.2%"
30468842,"2019-12-06(中国台湾),2019-11-21(金马影展)",4.9,1519,"4.1%,9.3%,31.7%,37.6%,17.3%"
30323166,2018-09-06(韩国),4.9,406,"7.7%,10.0%,25.4%,35.4%,21.5%"
26356055,2015-05-28(泰国),4.8,3046,"6.6%,8.0%,28.2%,34.9%,22.2%"
26627747,2015-11-12(泰国),4.8,1930,"6.2%,7.4%,28.3%,35.6%,22.5%"
10512944,"2012-04-03(中国台湾),2012-04-19(中国香港),2012-03-22(泰国)",4.7,4797,"2.9%,6.8%,34.2%,35.8%,20.3%"
30267317,2018-09-27(泰国),4.7,1321,"3.2%,7.8%,33.1%,33.3%,22.5%"
30469287,2019-10-14(英国),4.7,879,"3.0%,6.9%,29.3%,43.5%,17.3%"
27169438,"2019-09-06(中国大陆),2019-06-15(上海国际电影节)",4.7,649,"1.6%,7.3%,27.4%,53.2%,10.5%"
25741300,2014-10-21(美国),4.6,2548,"3.5%,5.8%,30.0%,37.1%,23.6%"
34781590,2019-11-09(英国),4.6,118,"5.8%,5.8%,25.2%,39.8%,23.3%"
30290872,2019-07-19(中国大陆),4.5,1991,"1.4%,9.9%,26.4%,35.4%,26.9%"
30158830,2019-05-24(日本),4.1,1682,"3.4%,3.6%,19.9%,42.3%,30.8%"
27175983,2018-11-09(日本),4.0,1408,"3.4%,4.5%,19.8%,35.9%,36.5%"
30263955,2018-07-27(中国大陆),3.9,1423,"1.6%,2.7%,21.0%,39.3%,35.4%"
21340764,2014-12-11(中国大陆),3.6,3177,"4.3%,2.8%,12.8%,29.7%,50.4%"
20472818,2014-01-17(中国大陆),3.5,9651,"4.3%,3.0%,12.3%,23.5%,56.9%"
10583863,2013-03-01(中国大陆),3.5,3223,"2.1%,3.5%,16.8%,24.5%,53.1%"
34900792,2019-12-06(中国大陆),3.5,1516,"0.5%,2.1%,18.6%,28.2%,50.5%"
30155226,2018-03-03(中国大陆),3.4,1631,"1.4%,2.0%,16.2%,25.7%,54.7%"
27168417,2017-10-03(美国),3.3,1168,"1.3%,2.4%,12.2%,27.3%,56.8%"
27045950,2017-07-27(英国),9.4,1899,"76.4%,19.9%,2.9%,0.3%,0.6%"
5150232,2010,9.2,649,"71.0%,22.0%,5.4%,0.6%,1.0%"
5294292,2010-08-25(日本),9.1,1842,"63.9%,28.0%,7.4%,0.1%,0.5%"
30366357,"2018-07-05(英国),2018-11-07(美国)",9.1,508,"63.1%,31.2%,3.9%,0.9%,0.9%"
25779156,2014-07-23(日本),9.0,1270,"61.6%,28.1%,9.4%,0.5%,0.4%"
26740508,2013-11-23(中国台湾),9.0,651,"61.1%,30.9%,6.8%,0.0%,1.2%"
26605863,2015-11-14(日本),8.9,1302,"56.2%,33.7%,9.1%,0.3%,0.8%"
26298852,2014-12-08(中国大陆),8.7,1637,"53.4%,32.5%,10.8%,2.0%,1.3%"
5960613,2011-01-24,8.7,667,"51.5%,37.2%,9.4%,0.7%,1.2%"
26581719,2015-10-16,8.5,1351,"43.3%,40.7%,13.3%,1.9%,0.7%"
27012900,2019-03-19(美国),5.5,1572,"4.4%,11.0%,45.4%,31.1%,8.1%"
4868719,2010-08-07,8.4,1264,"39.0%,42.5%,16.4%,1.8%,0.4%"
34909286,2019-12-10(美国),8.4,303,"39.6%,43.7%,14.7%,1.6%,0.4%"
30269402,2018-05-16(英国),8.2,1643,"30.6%,51.7%,16.2%,1.0%,0.4%"
10455078,2013-06-09(英国),8.2,1477,"28.6%,54.4%,16.1%,0.7%,0.2%"
25823663,2013-12-19(印度),8.2,1573,"31.5%,51.2%,15.3%,1.4%,0.6%"
6874460,2012-09-12(法国),8.2,1277,"33.2%,45.4%,18.7%,1.6%,1.1%"
26280940,"2015-11-13,2016-05-11(戛纳电影节)",8.1,952,"33.2%,42.1%,21.8%,2.1%,0.8%"
6783744,2011-10-04,8.0,5576,"28.0%,46.4%,24.2%,1.3%,0.2%"
25804252,2014-11-05(德国),8.0,1558,"22.2%,56.1%,19.7%,1.7%,0.4%"
6096710,2011-09-03,7.9,3426,"26.5%,47.1%,23.0%,2.9%,0.5%"
25767853,2014-11-21(美国),7.9,3589,"26.7%,44.5%,25.5%,2.6%,0.7%"
27109435,"2017-10-15(釜山电影节),2018-09-21(美国)",7.9,347,"22.8%,53.0%,20.5%,2.3%,1.3%"
24706561,2014-08-22(美国),7.8,5658,"18.7%,54.2%,24.4%,2.2%,0.5%"
20507274,2013-09-06(多伦多电影节),7.8,2992,"21.4%,49.8%,26.3%,2.1%,0.5%"
30408645,2019-01-26(中国大陆),7.8,1493,"23.8%,46.6%,26.5%,1.3%,1.7%"
25752331,2014-04-26(日本),7.8,1120,"31.6%,35.3%,26.4%,4.8%,1.9%"
27124863,2018-04-11(日本),7.8,327,"23.0%,49.0%,25.7%,2.0%,0.3%"
24697552,2014-10-03(美国),7.7,2192,"19.2%,51.1%,25.9%,3.0%,0.8%"
30141372,"2018-02-16(柏林电影节),2018-07-19(德国)",7.7,1594,"20.4%,50.5%,25.5%,3.1%,0.6%"
27034725,2016-09-30,7.7,605,"27.1%,34.1%,33.9%,3.8%,1.0%"
26589257,"2015-09-15(多伦多电影节),2016-01-13(圣丹斯电影节)",7.7,547,"23.1%,46.3%,26.4%,3.1%,1.1%"
5041486,2010-06-11(波兰),7.7,308,"16.3%,55.0%,25.0%,2.5%,1.3%"
27051028,2017-04-25(美国),7.7,95,"23.8%,41.3%,31.3%,3.8%,0.0%"
34938649,2019-12-26(俄罗斯),7.7,100,"20.5%,45.5%,33.0%,1.1%,0.0%"
4861395,2010-10-15,7.6,3162,"16.7%,49.4%,30.6%,2.7%,0.5%"
27054071,2017-11-09(韩国),7.6,2270,"17.6%,49.5%,29.3%,2.8%,0.7%"
26779571,2018-05-18(戛纳电影节),7.6,2181,"12.8%,56.5%,27.5%,2.5%,0.8%"
30301095,2019-02-01(印度),7.6,1789,"21.9%,41.1%,31.3%,4.5%,1.1%"
30197746,2018-05-01(美国),7.6,782,"22.8%,41.4%,31.4%,4.1%,0.3%"
5299169,2010-12-18,7.6,700,"21.0%,44.9%,29.4%,3.8%,0.8%"
26587708,2010-11-11,7.6,580,"24.6%,37.1%,32.1%,4.4%,1.8%"
19962556,2014-08-28(威尼斯电影节),7.5,6500,"21.6%,42.3%,28.7%,5.2%,2.2%"
26287034,2015-03-18(法国),7.5,1942,"17.9%,46.0%,32.3%,2.8%,1.0%"
26710940,"2016-07-02(卡罗维发利电影节),2016-09-02(爱尔兰)",7.5,1590,"14.8%,47.6%,34.4%,2.8%,0.4%"
26656866,2016-03-16(美国),7.5,1474,"24.1%,33.9%,35.4%,4.6%,1.9%"
3210534,2010-09-24(美国),7.4,7122,"16.7%,42.9%,34.6%,4.8%,0.9%"
26353884,2015-05-15(戛纳电影节),7.4,5812,"12.3%,48.7%,35.7%,2.8%,0.6%"
3681128,"2011-03-11(中国大陆),2010-04-15(澳大利亚)",7.4,4528,"11.1%,50.5%,34.9%,2.9%,0.6%"
26755367,"2017-01-27(圣丹斯电影节),2017-11-17(美国)",7.4,3027,"16.0%,45.5%,32.9%,4.8%,0.8%"
3006767,2010-04-20,7.3,4837,"12.7%,44.0%,38.8%,3.8%,0.7%"
11594900,2013-03-14(韩国),7.3,3256,"14.4%,40.9%,40.8%,3.4%,0.4%"
26353895,2015-09-14(多伦多电影节),7.3,3001,"14.1%,42.3%,39.3%,3.3%,0.9%"
24877015,"2014-06-18(洛杉矶电影节),2015-04-17(美国)",7.3,1692,"14.0%,42.8%,38.6%,3.9%,0.7%"
30259734,2018-08-17(越南),7.3,865,"13.7%,42.9%,38.1%,4.3%,1.0%"
4139833,2010-01-09,7.2,6870,"17.3%,34.4%,41.9%,5.5%,1.0%"
25823111,2014-04-27(日本),7.2,5937,"14.1%,39.4%,39.9%,5.9%,0.7%"
26411219,"2015-09-11(多伦多电影节),2016-03-31(巴西)",7.2,5776,"11.4%,43.0%,39.5%,5.2%,0.8%"
24325794,2014-04-16(美国),7.2,3534,"18.3%,33.5%,38.8%,7.2%,2.2%"
24872861,"2014-06-15(上海电影节),2014-06-21(日本)",7.2,2787,"15.9%,37.8%,39.3%,6.0%,1.0%"
26088329,2015-01-20(美国),7.2,1996,"12.3%,39.4%,43.0%,4.7%,0.6%"
26302610,2015-01-15(中国大陆),7.2,2100,"13.6%,38.4%,41.3%,5.7%,1.0%"
27596261,"2018-09-07(多伦多电影节),2018-09-12(法国)",7.2,1472,"10.4%,45.5%,39.9%,3.6%,0.6%"
26732500,"2016-08-05(洛迦诺国际电影节),2016-09-30(波兰)",7.2,321,"13.3%,42.1%,36.7%,5.8%,2.1%"
10536969,"2012-03-10(美国西南偏南电影节),2013-09-09(英国)",7.1,7655,"13.7%,39.3%,38.9%,6.7%,1.4%"
6535907,2012-09-08(日本),7.1,4825,"9.3%,41.1%,44.4%,4.4%,0.8%"
4016479,2010-05-01(日本),7.1,2766,"17.1%,34.9%,37.9%,8.2%,2.0%"
24719134,"2017-08-31(威尼斯电影节),2017-09-28(阿根廷)",7.1,2273,"14.9%,38.4%,37.0%,7.6%,2.1%"
26929074,"2016-02-12(南非),2016-05-05(澳大利亚/新西兰),2016-05-12(戛纳电影节)",7.1,1364,"15.3%,33.9%,43.8%,5.9%,1.1%"
24748605,2013-09-14(日本),7.1,1393,"19.9%,28.5%,41.9%,7.6%,2.2%"
26841073,2016-09-09(中国大陆),7.1,1237,"15.8%,35.0%,38.8%,7.9%,2.5%"
30428906,2019-02-10(德国),7.1,688,"11.8%,38.9%,42.9%,5.4%,1.0%"
25761564,2015-07-31(美国),7.0,2502,"11.9%,35.6%,44.3%,7.2%,1.0%"
33418492,2019-05-18(戛纳电影节),7.0,1991,"9.1%,42.3%,40.8%,6.7%,1.0%"
25775073,"2015-10-10(米尔谷电影节),2015-12-11(美国)",7.0,1839,"9.9%,38.4%,44.8%,6.1%,0.7%"
26726814,"2017-05-25(德国),2017-06-02(美国),2017-06-16(英国)",7.0,1501,"13.2%,34.1%,42.4%,8.3%,2.0%"
26896962,2016-04-14(匈牙利),6.9,4523,"10.0%,34.7%,47.1%,7.2%,1.0%"
26767358,2018-04-12(韩国),6.9,3772,"9.3%,34.1%,48.0%,7.0%,1.6%"
3743063,2011-08-24(法国),6.9,1826,"12.9%,32.9%,42.9%,9.6%,1.7%"
27132709,2017-08-31(俄罗斯),6.9,1972,"11.5%,33.9%,44.6%,8.4%,1.6%"
26761939,"2017-05-18(戛纳电影节),2017-09-06(法国)",6.9,703,"12.0%,33.2%,41.9%,11.2%,1.7%"
25941964,"2014-09-05(多伦多电影节),2015-03-20(美国)",6.8,3173,"10.0%,32.3%,46.0%,9.5%,2.2%"
26806719,2017-02-16(韩国),6.8,2982,"9.6%,30.7%,50.5%,7.7%,1.4%"
